StudentID,Course,StudyHours,SleepHours,PlayHours,Marks
3197,BCA,5.75,8.28,0.68,74
3198,BCom,4.0,6.6,1.37,45
3199,BCA,4.34,4.52,3.76,45
3200,BCom,1.13,7.9,2.74,15
3201,BCom,2.96,8.24,2.79,40
3202,BSc_Math,5.18,7.14,2.78,61
3203,BBA,3.19,4.97,2.23,36
3204,BA_English,3.0,6.25,3.25,30
3205,BCA,4.53,4.97,2.78,45
3206,BCA,1.68,7.56,1.66,26
3207,BCA,3.73,7.23,3.79,36
3208,BSc_Math,7.79,6.87,0.71,92
3209,BCA,1.2,8.16,0.9,27
3210,BCom,3.23,4.1,0.87,41
3211,BSc_Math,7.95,6.76,1.66,92
3212,BCom,1.96,4.95,1.72,26
3213,BSc_CS,1.79,5.41,3.0,17
3214,BSc_CS,5.66,6.98,2.83,62
3215,BBA,2.46,8.21,3.22,34
3216,BBA,6.31,6.97,2.9,67
3217,BSc_Math,1.63,5.26,3.77,15
3218,BCom,1.33,5.3,1.57,23
3219,BCA,2.85,8.88,0.6,40
3220,BA_English,2.12,5.69,2.29,23
3221,BCA,7.44,4.73,2.62,74
3222,BSc_Math,4.7,5.85,0.92,56
3223,BSc_Math,7.74,7.7,0.8,89
3224,BSc_CS,6.81,7.23,1.41,73
3225,BA_English,1.9,8.43,2.13,29
3226,BA_English,5.94,8.37,2.98,70
3227,BA_English,1.12,4.41,2.99,13
3228,BCom,4.21,8.6,0.78,60
3229,BBA,4.9,6.03,0.6,62
3230,BCom,5.21,4.54,2.11,52
3231,BBA,5.02,7.64,1.34,62
3232,BA_English,4.03,6.95,1.98,51
3233,BCA,1.68,8.07,2.11,26
3234,BCom,1.61,5.79,2.26,21
3235,BSc_Math,5.46,5.16,3.47,52
3236,BA_English,7.89,7.88,1.58,84
3237,BCom,1.47,7.67,1.36,25
3238,BCA,1.23,7.41,1.93,24
3239,BA_English,4.31,8.48,2.61,48
3240,BBA,4.88,5.81,2.84,52
3241,BA_English,6.4,8.94,0.6,79
3242,BSc_Math,3.2,6.75,2.87,35
3243,BSc_Math,6.87,5.77,1.38,76
3244,BCA,6.2,4.76,1.47,68
3245,BA_English,4.78,5.83,2.54,55
3246,BSc_Math,3.83,8.01,2.56,49
3247,BA_English,6.99,4.38,2.55,68
3248,BCom,3.89,7.23,2.04,42
3249,BSc_Math,6.96,4.33,2.32,69
3250,BBA,5.29,7.25,3.74,58
3251,BCA,7.02,5.34,3.09,73
3252,BCom,5.21,5.41,3.04,57
3253,BCom,3.4,8.61,1.24,46
3254,BCom,2.15,6.28,2.23,24
3255,BA_English,4.86,5.0,1.84,57
3256,BA_English,4.35,4.57,3.11,46
3257,BCom,7.29,4.08,1.19,80
3258,BBA,4.42,4.02,3.87,43
3259,BBA,7.87,5.43,2.24,80
3260,BBA,3.02,7.14,1.41,37
3261,BSc_CS,1.96,6.89,1.96,29
3262,BBA,7.82,6.42,3.49,81
3263,BCom,3.39,6.49,3.17,37
3264,BBA,2.83,7.55,3.73,35
3265,BCA,6.56,7.21,0.71,81
3266,BCom,6.36,4.04,2.39,64
3267,BA_English,5.43,4.69,3.88,53
3268,BSc_Math,6.43,7.83,1.17,75
3269,BBA,5.99,6.23,1.08,69
3270,BCA,3.52,5.08,2.75,38
3271,BBA,2.52,6.2,2.87,29
3272,BCA,2.5,6.8,1.49,34
3273,BCA,1.88,5.35,3.2,24
3274,BSc_Math,4.38,7.56,2.79,45
3275,BSc_CS,3.05,6.28,2.93,29
3276,BCom,1.34,4.33,1.02,23
3277,BSc_Math,5.4,8.0,3.32,57
3278,BA_English,5.36,5.76,3.04,52
3279,BCom,4.47,6.62,2.92,48
3280,BSc_CS,1.97,6.13,3.03,26
3281,BCom,1.47,4.57,0.89,22
3282,BCom,3.42,5.45,0.79,43
3283,BCom,6.92,8.14,3.69,75
3284,BCA,1.39,8.26,3.76,15
3285,BCA,3.21,4.08,2.74,31
3286,BSc_Math,4.58,8.19,3.83,45
3287,BBA,4.69,8.76,1.44,62
3288,BSc_Math,7.23,6.5,0.63,82
3289,BBA,3.57,5.66,3.22,34
3290,BSc_CS,5.31,5.58,1.78,58
3291,BBA,5.22,6.41,3.18,56
3292,BBA,6.82,6.85,2.1,79
3293,BSc_CS,6.47,7.34,3.95,64
3294,BSc_Math,1.15,8.3,1.72,25
3295,BSc_CS,6.59,5.32,3.84,66
3296,BSc_Math,4.85,7.0,3.83,48
3297,BCA,5.04,8.79,1.59,59
3298,BCom,6.91,4.45,2.97,70
3299,BBA,1.78,4.49,2.9,20
3300,BA_English,3.18,6.36,3.94,28
3301,BSc_Math,4.45,5.62,2.11,49
3302,BSc_CS,4.49,4.06,3.97,40
3303,BSc_CS,2.15,6.6,3.0,22
3304,BA_English,7.67,5.71,3.58,75
3305,BCA,4.55,6.46,3.63,51
3306,BBA,2.08,8.37,2.72,29
3307,BCA,7.65,5.61,3.99,71
3308,BA_English,3.39,5.95,1.12,46
3309,BA_English,5.93,8.51,1.41,68
3310,BA_English,4.38,8.8,3.89,47
3311,BA_English,6.45,5.04,3.56,63
3312,BCom,5.94,7.84,3.24,69
3313,BBA,3.7,8.45,3.69,42
3314,BBA,7.84,7.2,0.96,85
3315,BSc_Math,6.08,8.4,1.51,77
3316,BBA,4.41,7.5,3.86,49
3317,BCA,7.76,4.14,2.71,81
3318,BCom,3.23,8.91,1.87,43
3319,BCom,4.12,5.27,1.47,45
3320,BSc_CS,1.36,7.39,1.78,18
3321,BSc_CS,3.03,4.75,3.5,27
3322,BA_English,1.25,4.75,3.63,12
3323,BSc_Math,4.15,7.95,3.58,43
3324,BSc_Math,4.14,7.04,2.83,51
3325,BSc_Math,4.16,6.87,1.98,50
3326,BCom,4.67,7.67,0.79,59
3327,BCA,5.64,5.27,3.97,57
3328,BBA,7.26,4.13,2.38,72
3329,BCom,3.49,7.64,0.8,45
3330,BSc_CS,4.6,8.37,2.01,61
3331,BA_English,5.87,5.54,3.32,62
3332,BCA,6.35,8.81,2.43,75
3333,BBA,4.28,4.95,2.83,48
3334,BSc_CS,1.53,7.96,2.43,20
3335,BCA,7.33,8.22,2.53,82
3336,BSc_CS,2.41,7.76,1.2,32
3337,BCA,7.72,5.81,2.66,85
3338,BCom,3.28,8.12,1.13,44
3339,BBA,1.56,5.25,0.6,26
3340,BCA,4.88,4.29,3.82,47
3341,BSc_CS,7.95,4.26,1.73,80
3342,BA_English,7.67,6.4,1.68,84
3343,BCA,3.28,7.39,2.28,39
3344,BCA,2.39,8.0,0.91,33
3345,BA_English,3.77,5.48,3.65,37
3346,BSc_CS,3.98,6.71,3.65,38
3347,BSc_Math,4.32,4.8,1.82,46
3348,BBA,3.46,8.49,0.81,48
3349,BCom,7.94,4.35,1.64,84
3350,BBA,7.18,7.52,3.12,74
3351,BCA,2.92,5.35,1.33,33
3352,BBA,1.41,6.47,2.55,20
3353,BCA,2.82,5.15,3.72,26
3354,BA_English,3.9,8.34,3.82,45
3355,BA_English,3.7,5.72,1.0,48
3356,BCom,7.75,4.38,2.21,75
3357,BSc_Math,3.84,8.72,2.85,50
3358,BCom,1.13,5.31,0.86,24
3359,BSc_Math,2.26,8.65,3.8,24
3360,BCom,1.33,5.92,2.37,22
3361,BSc_Math,5.55,6.92,0.59,68
3362,BSc_Math,1.09,7.79,0.53,25
3363,BCom,4.61,6.07,3.44,50
3364,BCom,7.35,4.22,0.82,75
3365,BCA,1.09,6.85,3.7,16
3366,BSc_CS,5.74,7.47,1.68,67
3367,BSc_CS,5.57,6.58,3.64,54
3368,BCom,7.59,8.49,1.06,88
3369,BSc_CS,7.7,8.55,2.89,85
3370,BCom,1.01,6.19,3.65,15
3371,BBA,7.8,8.73,1.29,88
3372,BA_English,7.05,5.1,2.78,73
3373,BSc_Math,2.98,7.64,3.11,31
3374,BSc_Math,7.64,5.85,3.26,82
3375,BSc_Math,5.9,4.83,1.03,66
3376,BA_English,7.19,4.29,1.92,75
3377,BBA,3.04,5.75,3.07,33
3378,BSc_Math,1.79,7.71,0.55,35
3379,BA_English,7.75,6.18,1.37,81
3380,BCom,1.66,7.11,1.76,29
3381,BCom,1.54,6.57,1.71,24
3382,BSc_CS,2.07,7.72,0.78,33
3383,BCA,4.77,7.91,3.31,54
3384,BA_English,4.88,7.52,1.1,60
3385,BSc_Math,3.04,6.92,1.12,36
3386,BBA,3.22,5.72,3.62,33
3387,BBA,6.09,5.4,2.68,61
3388,BSc_CS,7.4,8.99,2.15,89
3389,BSc_Math,7.8,5.18,3.13,74
3390,BCA,6.22,7.81,1.9,71
3391,BCom,4.7,8.68,0.93,56
3392,BBA,2.17,5.04,3.56,18
3393,BCA,7.1,4.02,2.86,69
3394,BCom,6.83,8.76,1.1,87
3395,BCA,2.66,5.44,3.36,29
3396,BCA,4.73,5.6,1.35,57
3397,BCA,4.34,8.19,1.98,49
3398,BCom,3.12,8.22,1.09,41
3399,BCom,2.5,6.5,3.3,27
3400,BCA,1.29,4.07,1.78,17
3401,BSc_CS,3.15,6.65,0.68,44
3402,BSc_Math,1.21,6.93,3.68,11
3403,BCA,1.48,6.55,2.79,15
3404,BCA,7.86,7.44,1.86,92
3405,BBA,1.92,5.59,1.32,26
3406,BSc_Math,3.24,5.97,1.2,36
3407,BSc_Math,4.16,7.71,3.25,45
3408,BSc_Math,3.65,5.58,3.82,37
3409,BSc_Math,4.68,8.64,3.78,52
3410,BA_English,6.63,8.86,3.01,79
3411,BA_English,5.52,4.75,3.74,52
3412,BSc_Math,6.81,8.53,3.54,73
3413,BSc_Math,3.05,4.02,2.93,28
3414,BCA,4.82,8.83,1.11,57
3415,BSc_CS,6.11,8.61,2.79,69
3416,BA_English,1.34,4.04,2.21,11
3417,BCom,2.0,6.41,3.89,23
3418,BSc_Math,5.63,7.23,1.09,66
3419,BA_English,6.01,4.82,3.39,59
3420,BCA,2.64,5.75,1.61,28
3421,BBA,5.95,7.49,1.32,65
3422,BSc_CS,4.2,4.9,2.41,42
3423,BA_English,2.38,8.16,2.21,37
3424,BSc_CS,2.22,8.0,1.97,34
3425,BCA,7.9,4.78,1.83,79
3426,BBA,7.73,7.27,0.7,87
3427,BCA,1.09,5.8,3.0,9
3428,BSc_Math,1.0,5.15,2.59,11
3429,BCA,6.41,8.42,2.53,68
3430,BCom,4.6,7.89,0.69,61
3431,BSc_Math,5.39,5.14,3.95,48
3432,BCom,3.49,7.46,1.03,46
3433,BBA,5.75,6.08,2.28,67
3434,BSc_Math,3.0,4.37,2.16,28
3435,BA_English,3.01,4.56,1.33,36
3436,BCom,3.5,7.8,2.37,44
3437,BSc_CS,1.01,6.64,0.61,21
3438,BSc_CS,5.9,4.14,1.7,61
3439,BSc_CS,6.03,6.68,2.03,62
3440,BSc_CS,5.36,8.71,1.34,65
3441,BSc_Math,7.73,8.95,1.27,89
3442,BBA,6.28,5.25,1.33,66
3443,BCom,1.52,4.98,2.34,20
3444,BSc_Math,5.42,5.07,3.36,58
3445,BCA,4.02,4.06,2.68,35
3446,BCA,6.19,4.1,3.07,58
3447,BSc_Math,3.15,8.17,1.3,48
3448,BSc_CS,1.15,6.77,2.76,19
3449,BCA,4.7,6.18,1.98,50
3450,BCom,1.32,6.44,2.7,22
3451,BSc_CS,7.3,8.38,1.79,79
3452,BSc_CS,4.79,5.97,0.61,57
3453,BBA,7.09,6.34,2.22,74
3454,BCom,1.38,6.83,1.14,21
3455,BA_English,7.34,4.09,3.31,72
3456,BSc_CS,6.61,4.36,3.63,64
3457,BCom,2.09,4.82,2.11,28
3458,BCA,1.64,8.04,1.23,25
3459,BSc_CS,3.46,5.91,1.75,41
3460,BSc_CS,2.45,8.92,2.05,34
3461,BCA,7.51,8.52,2.53,82
3462,BCom,1.48,8.0,1.12,29
3463,BSc_CS,5.63,5.67,3.3,57
3464,BSc_Math,5.02,6.31,1.31,53
3465,BSc_CS,5.86,8.45,3.75,61
3466,BBA,4.06,6.7,3.78,42
3467,BBA,6.74,4.3,2.97,69
3468,BSc_Math,5.62,7.16,0.61,64
3469,BSc_CS,2.04,4.88,1.15,24
3470,BCom,5.23,6.15,1.64,54
3471,BSc_CS,5.53,6.7,3.76,53
3472,BCA,2.33,8.31,0.51,40
3473,BSc_Math,2.38,8.42,2.03,31
3474,BSc_CS,7.78,5.89,0.94,88
3475,BA_English,1.3,5.37,3.44,17
3476,BCA,5.21,4.5,2.84,47
3477,BA_English,1.97,7.54,3.76,24
3478,BCom,1.08,5.08,3.93,13
3479,BCom,7.97,6.61,3.27,85
3480,BSc_CS,2.73,7.24,3.75,29
3481,BBA,3.01,8.72,1.8,40
3482,BSc_Math,5.04,5.15,1.07,59
3483,BCA,6.62,6.69,0.8,75
3484,BSc_Math,2.69,5.71,1.81,28
3485,BCom,6.94,7.31,2.57,78
3486,BCA,2.52,4.36,0.85,35
3487,BCom,4.7,8.07,1.67,55
3488,BSc_Math,1.02,4.39,2.09,13
3489,BCom,3.78,8.13,1.07,53
3490,BCA,1.41,6.23,2.55,14
3491,BCom,4.42,8.58,3.71,47
3492,BA_English,3.55,8.04,2.07,41
3493,BCA,6.81,6.63,2.35,69
3494,BCom,1.56,5.15,2.37,16
3495,BBA,4.02,9.0,2.1,53
3496,BCom,7.07,5.38,3.62,70
3497,BSc_Math,3.56,8.08,3.83,40
3498,BCA,4.24,6.63,0.81,56
3499,BSc_CS,2.64,4.43,2.19,26
3500,BSc_CS,3.27,8.71,2.42,44
3501,BCom,5.02,6.15,3.68,52
3502,BSc_Math,3.86,8.1,0.93,55
3503,BA_English,3.34,6.5,1.9,44
3504,BCom,2.5,5.83,3.75,25
3505,BCom,3.85,8.16,2.57,42
3506,BCom,6.94,6.06,3.01,67
3507,BCA,5.44,7.8,1.01,70
3508,BCom,6.21,5.27,3.71,59
3509,BBA,6.46,6.71,2.4,71
3510,BSc_CS,4.13,5.53,2.32,44
3511,BBA,3.26,7.74,3.04,42
3512,BCA,3.79,5.85,3.75,42
3513,BCA,5.4,8.43,1.87,60
3514,BCA,7.75,8.1,2.34,86
3515,BBA,6.0,7.64,0.69,69
3516,BSc_CS,1.26,5.78,1.41,16
3517,BA_English,7.5,6.26,1.59,86
3518,BCA,5.98,5.8,3.75,59
3519,BCA,7.87,6.11,2.94,77
3520,BBA,2.67,5.77,0.96,36
3521,BBA,3.14,6.26,3.1,37
3522,BCA,5.53,8.0,2.19,64
3523,BSc_CS,1.17,8.23,2.91,23
3524,BBA,4.55,6.54,3.1,46
3525,BA_English,3.62,7.37,0.78,49
3526,BCom,6.21,5.45,2.56,64
3527,BA_English,2.84,6.58,2.58,38
3528,BBA,3.79,8.51,2.41,49
3529,BBA,6.79,4.84,0.58,74
3530,BSc_CS,7.94,7.75,2.35,91
3531,BBA,1.94,4.4,3.86,21
3532,BSc_CS,1.87,5.59,3.3,20
3533,BSc_Math,1.85,4.46,3.27,18
3534,BSc_CS,7.85,8.38,3.54,89
3535,BCA,4.41,6.23,2.41,51
3536,BCA,6.67,4.88,2.6,73
3537,BCA,1.55,6.44,2.76,18
3538,BBA,4.7,4.75,2.71,52
3539,BBA,2.28,5.86,0.82,28
3540,BSc_Math,4.59,5.31,0.51,52
3541,BSc_Math,3.89,4.58,0.75,50
3542,BSc_CS,4.57,5.04,0.97,55
3543,BA_English,1.19,7.91,3.17,16
3544,BBA,4.28,7.88,2.57,48
3545,BA_English,5.69,8.67,1.1,68
3546,BSc_CS,2.74,5.1,2.32,35
3547,BA_English,3.08,7.54,3.27,35
3548,BCA,3.82,7.91,1.3,53
3549,BBA,1.24,4.17,0.58,17
3550,BSc_CS,6.71,8.14,3.82,76
3551,BBA,2.45,5.87,1.87,33
3552,BSc_CS,6.15,6.33,3.13,60
3553,BA_English,4.17,5.93,1.53,46
3554,BSc_CS,3.72,6.14,3.62,34
3555,BA_English,4.19,8.28,1.51,58
3556,BBA,7.26,8.26,1.53,84
3557,BA_English,4.84,5.56,1.34,55
3558,BSc_CS,4.52,7.05,2.14,50
3559,BCA,7.12,6.49,1.19,76
3560,BSc_CS,6.51,7.59,1.36,76
3561,BA_English,7.66,6.84,3.99,81
3562,BSc_CS,1.8,7.95,2.22,29
3563,BCom,7.46,7.96,3.52,81
3564,BSc_CS,5.28,5.67,2.87,57
3565,BCom,5.66,5.12,3.25,61
3566,BCom,7.24,7.23,0.53,81
3567,BBA,3.93,5.3,2.97,37
3568,BCA,5.77,7.68,3.04,67
3569,BSc_Math,2.01,5.55,3.51,18
3570,BBA,6.33,6.81,1.87,67
3571,BA_English,7.93,6.39,1.22,84
3572,BSc_Math,6.16,7.04,0.87,74
3573,BA_English,7.06,6.69,1.77,81
3574,BCA,7.93,6.67,0.58,95
3575,BCom,5.32,4.15,0.97,56
3576,BCom,1.71,5.71,2.03,26
3577,BSc_CS,2.75,5.82,2.54,31
3578,BA_English,5.78,7.6,3.7,60
3579,BBA,6.36,5.7,1.19,75
3580,BCA,3.97,8.36,2.36,49
3581,BSc_CS,5.68,5.75,0.57,68
3582,BCA,1.43,8.75,3.42,21
3583,BBA,7.84,8.82,3.86,83
3584,BCom,7.74,6.44,1.44,86
3585,BSc_Math,7.53,4.98,2.85,75
3586,BCA,6.49,6.68,1.34,76
3587,BSc_CS,2.77,6.39,2.89,26
3588,BSc_Math,5.3,6.89,3.28,52
3589,BA_English,6.65,8.6,3.91,71
3590,BSc_Math,6.7,7.0,3.62,69
3591,BBA,5.07,6.59,0.89,64
3592,BCom,7.13,5.14,3.82,74
3593,BA_English,1.9,8.83,2.6,26
3594,BCom,6.28,7.23,3.37,71
3595,BA_English,4.69,8.48,1.71,55
3596,BSc_CS,8.0,6.11,3.99,76
3597,BSc_CS,3.84,7.23,3.28,48
3598,BSc_Math,5.67,4.57,2.7,62
3599,BCom,6.64,7.05,1.36,77
3600,BCom,6.28,8.76,1.43,78
3601,BBA,3.24,7.33,2.28,37
3602,BCom,2.26,5.41,1.45,24
3603,BCA,7.24,7.68,3.07,83
3604,BCA,3.22,8.31,1.83,38
3605,BSc_Math,7.65,5.93,3.04,82
3606,BSc_Math,7.38,5.48,2.69,81
3607,BA_English,5.34,6.57,2.2,64
3608,BCom,5.54,4.65,1.36,65
3609,BA_English,7.17,7.2,0.79,80
3610,BCA,5.97,6.14,3.99,60
3611,BA_English,1.58,7.02,2.38,26
3612,BBA,3.61,8.19,1.17,46
3613,BBA,6.7,7.21,0.69,79
3614,BBA,1.9,6.34,1.48,25
3615,BA_English,1.5,4.96,3.17,11
3616,BCA,7.48,8.15,1.04,87
3617,BBA,2.7,7.12,1.68,39
3618,BSc_Math,4.19,4.67,1.27,43
3619,BCom,2.57,7.52,2.32,30
3620,BCom,2.54,8.65,3.4,30
3621,BSc_Math,4.77,4.39,2.07,54
3622,BCom,6.83,8.37,2.92,73
3623,BA_English,2.36,4.84,2.23,26
3624,BSc_CS,3.53,4.02,1.64,34
3625,BSc_CS,5.06,6.74,1.81,60
3626,BBA,4.9,6.96,2.41,54
3627,BCom,5.75,5.12,2.0,61
3628,BA_English,5.25,7.27,2.88,53
3629,BCom,6.17,4.08,3.87,57
3630,BBA,5.57,7.93,1.45,71
3631,BBA,3.48,6.47,0.9,46
3632,BCA,1.19,4.69,1.14,20
3633,BA_English,6.73,4.75,3.16,67
3634,BSc_CS,3.28,6.98,1.32,47
3635,BSc_CS,3.07,4.77,2.92,34
3636,BBA,6.84,4.56,3.36,67
3637,BSc_Math,5.33,8.87,2.89,61
3638,BCA,2.29,6.05,1.17,34
3639,BA_English,5.1,7.53,3.47,60
3640,BA_English,4.73,6.14,2.9,49
3641,BSc_CS,3.29,5.99,1.7,37
3642,BCom,7.81,6.06,3.29,76
3643,BBA,7.46,8.82,2.61,80
3644,BSc_Math,4.41,7.4,1.95,53
3645,BSc_Math,2.49,8.66,2.0,38
3646,BA_English,7.96,5.04,0.61,88
3647,BCA,4.13,8.0,1.45,53
3648,BBA,1.81,6.61,1.44,23
3649,BA_English,3.76,7.57,1.96,50
3650,BA_English,6.43,7.48,3.31,65
3651,BBA,2.16,5.27,0.83,25
3652,BSc_Math,7.91,8.74,1.74,91
3653,BSc_CS,6.23,8.76,3.6,74
3654,BSc_CS,7.09,5.88,3.42,75
3655,BSc_Math,2.48,6.43,1.37,32
3656,BA_English,6.19,7.61,3.55,61
3657,BCom,1.38,7.24,0.84,28
3658,BSc_CS,3.61,7.55,1.8,44
3659,BSc_CS,7.21,6.19,3.22,69
3660,BBA,6.1,7.2,1.45,67
3661,BSc_Math,5.53,5.71,3.93,59
3662,BCA,4.88,5.47,1.74,54
3663,BSc_Math,4.1,5.97,3.68,38
3664,BCA,3.04,8.5,1.26,39
3665,BCA,4.95,4.03,3.25,49
3666,BCA,3.69,5.12,1.46,39
3667,BSc_Math,4.94,5.61,2.79,56
3668,BCom,5.97,5.18,0.76,64
3669,BA_English,7.47,4.31,3.56,68
3670,BCom,5.36,6.57,3.84,57
3671,BCom,1.83,6.8,0.54,26
3672,BA_English,4.3,8.72,0.76,55
3673,BA_English,4.52,9.0,2.28,61
3674,BCA,4.93,7.54,2.99,50
3675,BA_English,6.82,4.15,3.27,69
3676,BBA,3.73,7.07,1.74,50
3677,BCA,3.56,5.63,1.97,43
3678,BSc_Math,4.41,8.84,3.72,47
3679,BCom,3.15,6.98,1.6,42
3680,BA_English,2.2,5.69,2.79,28
3681,BA_English,4.24,5.0,2.6,48
3682,BCom,5.14,8.72,3.95,57
3683,BCA,4.71,8.84,3.26,59
3684,BSc_Math,1.79,5.69,0.76,27
3685,BA_English,6.52,4.19,1.62,69
3686,BSc_CS,2.28,4.9,1.15,27
3687,BSc_Math,1.2,8.69,1.04,28
3688,BSc_Math,4.07,5.59,0.81,52
3689,BSc_CS,6.0,8.0,1.91,71
3690,BSc_Math,7.47,6.78,0.63,88
3691,BSc_CS,3.17,7.17,3.16,34
3692,BA_English,4.84,7.48,1.29,56
3693,BSc_CS,3.25,8.14,1.84,47
3694,BA_English,3.3,5.76,1.69,43
3695,BCom,2.11,4.02,1.55,24
3696,BCom,4.14,5.01,1.91,48
3697,BSc_CS,7.3,5.68,1.9,83
3698,BSc_Math,6.52,7.66,3.71,65
3699,BCom,2.51,8.92,0.53,45
3700,BA_English,7.24,8.95,2.28,87
3701,BSc_Math,3.05,8.87,1.85,41
3702,BA_English,5.13,7.66,0.83,61
3703,BSc_Math,4.28,4.87,1.79,47
3704,BSc_CS,1.43,8.17,2.58,23
3705,BA_English,2.84,6.17,1.28,41
3706,BBA,4.45,6.83,0.63,55
3707,BCom,2.39,5.96,1.15,29
3708,BCom,7.88,7.66,1.36,92
3709,BCA,6.78,6.65,0.6,78
3710,BA_English,1.77,8.15,0.59,31
3711,BBA,6.3,4.52,3.46,60
3712,BSc_Math,4.34,7.43,1.85,55
3713,BSc_CS,2.03,5.33,2.46,18
3714,BSc_Math,1.49,7.36,2.24,21
3715,BSc_CS,1.84,6.63,3.4,24
3716,BBA,3.24,4.3,2.85,30
3717,BA_English,2.03,8.45,0.81,32
3718,BA_English,4.04,6.89,3.86,44
3719,BCA,6.42,6.44,2.7,65
3720,BA_English,6.29,6.57,1.48,72
3721,BSc_CS,1.21,6.77,1.16,26
3722,BBA,4.5,5.77,1.59,50
3723,BSc_CS,5.2,8.39,3.39,55
3724,BCom,2.82,8.03,2.93,30
3725,BA_English,4.31,4.81,1.96,47
3726,BCom,3.3,5.43,3.34,30
3727,BSc_CS,3.4,4.3,3.05,33
3728,BSc_Math,2.44,5.42,1.78,28
3729,BSc_Math,6.72,7.33,1.17,81
3730,BA_English,3.83,8.48,1.95,47
3731,BA_English,5.32,7.35,3.64,54
3732,BCom,5.11,6.73,0.77,59
3733,BSc_Math,2.34,4.47,0.51,27
3734,BA_English,6.7,8.58,3.36,70
3735,BCom,2.86,5.33,1.87,36
3736,BA_English,4.25,8.76,0.9,55
3737,BA_English,1.08,8.29,1.4,24
3738,BCom,3.17,4.44,2.46,37
3739,BCA,1.93,4.01,2.49,21
3740,BBA,2.5,5.66,1.71,35
3741,BBA,3.41,7.02,2.31,41
3742,BCom,7.07,7.83,3.69,78
3743,BBA,6.31,4.79,0.94,71
3744,BSc_Math,4.4,5.73,3.22,41
3745,BCA,2.74,6.63,3.31,26
3746,BSc_CS,4.55,7.17,1.86,57
3747,BA_English,7.31,5.52,2.35,73
3748,BCom,7.62,8.05,3.19,84
3749,BCom,2.14,7.2,3.24,24
3750,BA_English,2.64,6.61,0.53,35
3751,BSc_Math,7.48,7.52,1.87,82
3752,BCA,4.9,4.86,3.94,43
3753,BCA,2.4,8.87,1.06,43
3754,BCA,6.58,6.96,2.71,74
3755,BSc_Math,4.79,8.91,3.25,57
3756,BSc_CS,5.53,5.06,1.71,61
3757,BBA,6.47,4.6,1.29,65
3758,BA_English,6.46,5.98,0.69,73
3759,BBA,1.96,6.07,1.5,28
3760,BSc_CS,3.17,8.37,2.53,44
3761,BSc_CS,5.7,4.5,3.34,53
3762,BSc_Math,7.35,5.87,1.71,80
3763,BCA,6.63,5.25,2.49,73
3764,BBA,6.47,7.98,0.6,76
3765,BBA,3.1,5.51,2.51,32
3766,BCA,1.22,4.13,3.2,10
3767,BCom,7.8,7.19,1.5,87
3768,BSc_Math,6.3,5.93,3.86,60
3769,BBA,7.21,4.32,2.17,70
3770,BBA,3.03,8.01,1.2,39
3771,BA_English,1.34,4.79,0.93,20
3772,BCom,2.67,5.96,1.18,37
3773,BA_English,1.0,8.23,2.28,24
3774,BSc_Math,4.05,6.17,1.23,50
3775,BCA,1.0,8.5,3.57,19
3776,BCom,2.86,5.73,1.49,32
3777,BBA,2.61,7.08,2.95,32
3778,BCA,7.23,4.61,2.68,78
3779,BSc_CS,1.13,4.67,3.73,13
3780,BCA,3.33,5.79,2.45,33
3781,BBA,5.03,7.77,2.83,57
3782,BCom,4.54,8.85,2.39,53
3783,BBA,7.38,7.85,1.47,84
3784,BSc_CS,5.34,7.91,1.08,69
3785,BCom,7.71,8.96,1.28,94
3786,BSc_CS,7.57,4.17,1.98,81
3787,BA_English,5.98,5.01,3.53,63
3788,BA_English,7.87,8.76,1.79,92
3789,BCom,3.0,4.72,1.42,34
3790,BSc_CS,7.06,5.79,1.98,79
3791,BCA,7.23,6.08,1.45,76
3792,BSc_CS,5.96,8.61,0.51,78
3793,BBA,4.48,7.62,2.5,50
3794,BCA,5.36,7.34,3.3,54
3795,BCA,6.06,6.52,1.45,66
3796,BCom,3.59,6.53,1.85,39
3797,BCA,4.73,4.1,1.62,47
3798,BSc_Math,6.1,8.47,3.87,66
3799,BA_English,4.35,7.37,1.09,58
3800,BSc_CS,6.02,8.03,0.97,75
3801,BCA,7.26,6.69,1.09,83
3802,BSc_Math,6.09,7.27,1.04,70
3803,BSc_Math,4.23,5.46,1.81,43
3804,BSc_CS,6.56,6.16,3.55,67
3805,BCom,6.75,6.06,3.22,73
3806,BA_English,1.02,6.61,1.85,20
3807,BCom,1.88,8.59,3.64,24
3808,BCA,3.02,5.04,0.67,42
3809,BCom,5.42,8.11,2.27,59
3810,BA_English,4.11,7.56,3.01,51
3811,BBA,4.22,5.27,1.18,52
3812,BSc_CS,2.47,5.2,0.59,36
3813,BSc_Math,5.92,6.09,1.37,65
3814,BSc_Math,3.1,8.85,1.67,46
3815,BCom,3.59,5.52,0.52,44
3816,BBA,6.76,4.01,3.52,65
3817,BSc_Math,6.6,4.25,2.06,69
3818,BBA,1.38,8.33,2.9,23
3819,BSc_Math,3.01,7.2,2.91,36
3820,BSc_Math,6.13,7.74,3.51,63
3821,BA_English,6.52,7.24,3.26,69
3822,BCA,7.92,4.5,0.53,90
3823,BA_English,7.61,8.98,0.75,96
3824,BCA,3.09,8.79,1.7,45
3825,BA_English,3.4,5.7,1.05,40
3826,BBA,5.64,7.21,3.65,59
3827,BSc_Math,1.79,4.55,3.57,18
